run_id,initial_consensus,final_consensus,crp_iterations,consensus_improvement,weight_scheme_1,weight_scheme_2,weight_scheme_3,weight_scheme_4,weight_scheme_5,weight_scheme_6,ranking,dm_weight_1,dm_weight_2,dm_weight_3,dm_weight_4,dm_weight_5
94,0.9190286684000185,0.9190286684000185,0,0.0,0.1515714620513471,0.2623073811988472,0.19764551822651966,0.13779390349817017,0.11259316280856423,0.13808857221655155,"[2, 3, 1, 6, 4, 5]",0.2813838869673936,0.23812416671664896,0.197483587769,0.14571988092365704,0.13728847762330024
95,0.9445214153539301,0.9445214153539301,0,0.0,0.13543738363130636,0.25077603130005194,0.2249588444994458,0.1265860159422364,0.1308512135260497,0.13139051110090982,"[2, 3, 1, 6, 5, 4]",0.27978794160142867,0.23634610215614998,0.1992650320813418,0.14661416325572763,0.1379867609053519
96,0.9386929175542732,0.9386929175542732,0,0.0,0.11636791854234162,0.2705771002739855,0.24054339152047896,0.1302211036841186,0.10112998207137681,0.14116050390769852,"[2, 3, 6, 4, 1, 5]",0.28056423715619105,0.2380166692206007,0.19797685701621714,0.1459550278552336,0.1374872087517575
97,0.9431458401425107,0.9431458401425107,0,0.0,0.14472996092816987,0.25642140817601455,0.23531317795084536,0.12075809576609461,0.10374616501659245,0.13903119216228316,"[2, 3, 1, 6, 4, 5]",0.27959143542930903,0.23712422209053577,0.19898744932445914,0.1465552315456384,0.13774166161005774
98,0.9339321085980031,0.9339321085980031,0,0.0,0.13364536817002648,0.2952273780094585,0.19947806478569546,0.14967112377304986,0.10249034060970119,0.11948772465206847,"[2, 3, 4, 1, 6, 5]",0.2798561299714152,0.23685172659132028,0.19924736859042297,0.14646626487604358,0.13757850997079782
99,0.9224976929241402,0.9224976929241402,0,0.0,0.1203668547709485,0.23820020119560908,0.23660098686096115,0.14469606397813461,0.11965347923152359,0.14048241396282302,"[2, 3, 4, 6, 1, 5]",0.28082549705256504,0.23648485382564777,0.19941452333344747,0.14606688097026352,0.1372082448180761
100,0.9344694155002354,0.9344694155002354,0,0.0,0.13939084014586153,0.29580858103642327,0.21649502946287505,0.13658882731587668,0.09284404183813341,0.11887268020083015,"[2, 3, 1, 4, 6, 5]",0.2795734475050076,0.23681558681817805,0.19983887211443055,0.14629669706063034,0.1374753965017535
101,0.9067818072500629,0.9067818072500629,0,0.0,0.14449137156591915,0.2849840081868522,0.17774946558001445,0.1227051423611746,0.11245171237671191,0.15761829992932774,"[2, 3, 6, 1, 4, 5]",0.2786379301365477,0.23685936251049902,0.20008943753448513,0.1470653001529822,0.13734796966548596
102,0.9208368838796728,0.9208368838796728,0,0.0,0.1438345300103107,0.27295420959367567,0.222057112589636,0.12776614746455411,0.1170643161462785,0.11632368419554495,"[2, 3, 1, 4, 5, 6]",0.2797892092429087,0.23643837711026952,0.19952861768380695,0.1465771960685504,0.13766659989446445
103,0.9319093679636029,0.9319093679636029,0,0.0,0.1483862808138803,0.27439809583279223,0.19015755299681722,0.1530481640669916,0.09137651004049502,0.1426333962490236,"[2, 3, 4, 1, 6, 5]",0.28043998950067994,0.23672774304103056,0.1988028256966329,0.1462390136326271,0.13779042812902945
104,0.923585309742684,0.923585309742684,0,0.0,0.1276587542093697,0.2560137336107993,0.23709519419458963,0.13443206582819678,0.10365325118413067,0.14114700097291394,"[2, 3, 6, 4, 1, 5]",0.2793545702060146,0.2394179200590718,0.19804552776822176,0.14605482096133188,0.13712716100535985
105,0.934286617764395,0.934286617764395,0,0.0,0.11696221091390281,0.2721395896752678,0.20792488466918127,0.13241599272924756,0.11398611212346649,0.15657120988893408,"[2, 3, 6, 4, 1, 5]",0.2807749161565359,0.23581883320884053,0.19821683595884398,0.14679935146408687,0.13839006321169273
106,0.9237757653911269,0.9237757653911269,0,0.0,0.14366853498307616,0.2928565943998395,0.23402302065825842,0.11515594228396882,0.10053049182398285,0.1137654158508744,"[2, 3, 1, 4, 6, 5]",0.2793243177814561,0.23719456461697908,0.19878997276223992,0.14693639718278054,0.1377547476565445
107,0.9417939617028742,0.9417939617028742,0,0.0,0.1548024704146874,0.2802697699458181,0.18328560687229145,0.11978942461658007,0.12926035458678226,0.13259237356384068,"[2, 3, 1, 6, 5, 4]",0.28074792174025265,0.23704835855662038,0.19898938229304305,0.1455614433012589,0.13765289410882495
108,0.9333040897460212,0.9333040897460212,0,0.0,0.12825956316885567,0.2462792187881036,0.21943635722876637,0.16835194859250777,0.08669774818328552,0.15097516403848102,"[2, 3, 4, 6, 1, 5]",0.2809173172983036,0.23639901804075697,0.19831821156995738,0.14627282993119037,0.13809262315979168
109,0.9238233664546683,0.9238233664546683,0,0.0,0.1351846918661432,0.2680770661797447,0.21833875574053396,0.13967445928708358,0.10435425820583562,0.1343707687206589,"[2, 3, 4, 1, 6, 5]",0.27906511242193527,0.23595834467278423,0.2005095665247596,0.14678812115357737,0.13767885522694348
110,0.916555580500596,0.916555580500596,0,0.0,0.12490751773817296,0.26006764184802583,0.2346878521536043,0.12595775627615893,0.13113461816712174,0.12324461381691634,"[2, 3, 5, 4, 1, 6]",0.27921811918211625,0.23844001470916731,0.1985204698426905,0.1467609571644019,0.13706043910162408
111,0.9239231894120197,0.9239231894120197,0,0.0,0.1444938509735522,0.25579061449555146,0.2092905153878088,0.13223505703913943,0.12833006888944853,0.1298598932144997,"[2, 3, 1, 4, 6, 5]",0.28014201129182004,0.2380454696842479,0.19859795538593955,0.14568759292733752,0.13752697071065503
112,0.9313015138063963,0.9313015138063963,0,0.0,0.15318840570778008,0.22967622253753803,0.22967623438118578,0.1374079345784046,0.11180492756541975,0.13824627522967187,"[3, 2, 1, 6, 4, 5]",0.2783953862941533,0.2381133490549046,0.19988421951205235,0.14654115548915125,0.13706588964973862
113,0.9353832721741241,0.9353832721741241,0,0.0,0.12988595053990462,0.28850191418396876,0.23358516941848473,0.13206017483494265,0.09415066281734555,0.12181612820535376,"[2, 3, 4, 1, 6, 5]",0.28005916253846647,0.2358479595707468,0.19870525887160068,0.1470080728832001,0.13837954613598596
114,0.9469234832699873,0.9469234832699873,0,0.0,0.13097007189462773,0.30587036165838677,0.20132580921284285,0.11129397471716465,0.1058397208352842,0.14470006168169391,"[2, 3, 6, 1, 4, 5]",0.28009632370284654,0.23708254338254606,0.19836441092999318,0.1467282655980495,0.13772845638656475
115,0.9192098128703807,0.9192098128703807,0,0.0,0.12089847882179956,0.2736538934720765,0.21504941016432808,0.12810673658158087,0.10587144981578671,0.15642003114442826,"[2, 3, 6, 4, 1, 5]",0.27911933221302215,0.23886918359527023,0.19813150188186743,0.14688135786188478,0.1369986244479554
116,0.9352721881985582,0.9352721881985582,0,0.0,0.13373710443431894,0.24545612596317096,0.2128059362966534,0.1631456641545852,0.11996876434587442,0.12488640480539712,"[2, 3, 4, 1, 6, 5]",0.2792574135637385,0.23756028831093026,0.19903574373073504,0.14684283171804047,0.13730372267655572
117,0.9216388027037281,0.9216388027037281,0,0.0,0.12474708528862798,0.2870648123301349,0.21981182137670505,0.11369051822808598,0.11141588512008144,0.14326987765636467,"[2, 3, 6, 1, 4, 5]",0.27919260075614094,0.2368986987992639,0.19922534203532188,0.14684424730996043,0.13783911109931285
118,0.9278827376496162,0.9278827376496162,0,0.0,0.13886743912495297,0.2680353603664365,0.20276819227774517,0.14594690607509347,0.10048369666997599,0.14389840548579616,"[2, 3, 4, 6, 1, 5]",0.2799446635405303,0.23693191073658643,0.19857105956020613,0.14671090060519099,0.13784146555748625
119,0.955765260201068,0.955765260201068,0,0.0,0.1275241995120275,0.2969570703171477,0.18281900953497504,0.14179155134743118,0.1261290605569579,0.12477910873146078,"[2, 3, 4, 1, 5, 6]",0.27969872459326733,0.23672751821155238,0.1995173407362413,0.14639167330376066,0.13766474315517832
120,0.9470767820502458,0.9470767820502458,0,0.0,0.13008279165276465,0.2915522481951001,0.22218027415839625,0.13203141130700324,0.0886817666642169,0.13547150802251895,"[2, 3, 6, 4, 1, 5]",0.28074123044364985,0.23607372610804858,0.1984735579123233,0.14657042741110346,0.13814105812487493
121,0.9270611166826587,0.9270611166826587,0,0.0,0.13388203075644572,0.28586240004298247,0.204420417504502,0.128696669055069,0.10882234566756739,0.13831613697343345,"[2, 3, 6, 1, 4, 5]",0.28173795497019627,0.2372469802616468,0.1973868788065336,0.14589732286883156,0.1377308630927917
122,0.9331540533641767,0.9331540533641767,0,0.0,0.14240840889680131,0.2781848144361609,0.18615472374384076,0.13723080689492556,0.12641704717678304,0.12960419885148838,"[2, 3, 1, 4, 6, 5]",0.2801818644882956,0.23605154935675818,0.19876430555799604,0.14694568406614517,0.13805659653080501
123,0.9392895914905597,0.9392895914905597,0,0.0,0.1354305662084126,0.28080254138390986,0.21041948584519585,0.13543056620808266,0.11469538474179997,0.12322145561259905,"[2, 3, 1, 4, 6, 5]",0.2800945840718749,0.23770894032366102,0.19774323905226182,0.1466498094152385,0.13780342713696375
124,0.9419798606557666,0.9419798606557666,0,0.0,0.13755313624299675,0.2961426251185394,0.19200491260039798,0.13225033041949302,0.11080340154545061,0.13124559407312228,"[2, 3, 1, 4, 6, 5]",0.27989939815574466,0.2369582687467112,0.19872014086632525,0.14667767632618894,0.1377445159050299
125,0.9311564440062456,0.9311564440062456,0,0.0,0.14415036332934067,0.2410853964453007,0.21448395528507885,0.11972378686614354,0.11867184014672508,0.16188465792741105,"[2, 3, 6, 1, 4, 5]",0.2807929978032606,0.2365544924299505,0.19746900606904302,0.14681698281462585,0.13836652088311985
126,0.9288326228229572,0.9288326228229572,0,0.0,0.13416332134432346,0.271012803486831,0.22540417778232186,0.12316065346155576,0.10030436480277577,0.14595467912219218,"[2, 3, 6, 1, 4, 5]",0.2802261156669325,0.23723128062643442,0.19807526914467405,0.146685316430341,0.13778201813161803
127,0.9303965701128525,0.9303965701128525,0,0.0,0.14757734439601328,0.2630381338718221,0.22035601544986289,0.13926909465405052,0.09980449300204564,0.12995491862620548,"[2, 3, 1, 4, 6, 5]",0.2806879079012988,0.23585869169789225,0.19951382914549198,0.1460562347516301,0.13788333650368678
128,0.9193946676488158,0.9193946676488158,0,0.0,0.14814142904076777,0.25804633971716023,0.22033677098980473,0.13835595479849958,0.10797862130247778,0.12714088415128988,"[2, 3, 1, 4, 6, 5]",0.2797530240494629,0.2374300668703024,0.20053077293737537,0.14555473234382738,0.1367314037990319
129,0.9176739546279964,0.9176739546279964,0,0.0,0.14302364298634918,0.2796140027892839,0.23267397762080208,0.10892943156708997,0.10079792164883249,0.1349610233876424,"[2, 3, 1, 6, 4, 5]",0.2789988505718135,0.23674603548845422,0.20055161358337956,0.1461356232582911,0.13756787709806156
130,0.9306394612808874,0.9306394612808874,0,0.0,0.143030326492078,0.25770330904082045,0.22259841896200522,0.1284240774334566,0.09319067769627717,0.15505319037536272,"[2, 3, 6, 1, 4, 5]",0.27995298879852837,0.2363519014658131,0.1986153133779081,0.14704229450588308,0.1380375018518674
131,0.9375225206144837,0.9375225206144837,0,0.0,0.1163304022486119,0.2696607884963416,0.2093478884058721,0.12798891337494872,0.11444568182188793,0.16222632565233785,"[2, 3, 6, 4, 1, 5]",0.2796084278475155,0.23644606801549262,0.1994879313178757,0.14647508866911452,0.13798248415000172
132,0.9362658758986047,0.9362658758986047,0,0.0,0.12679278648887196,0.23094727199491896,0.23899457577560954,0.13858448120166234,0.10895108819685433,0.15572979634208292,"[3, 2, 6, 4, 1, 5]",0.2791566311866387,0.2388104121522632,0.1990113875733334,0.1456972997011033,0.13732426938666148
133,0.9345350842541408,0.9345350842541408,0,0.0,0.15251401227983302,0.2748301696618139,0.21030365455980446,0.1388146544749092,0.09095661040643979,0.13258089861719968,"[2, 3, 1, 4, 6, 5]",0.2796984203732139,0.23837855452016204,0.19822646672053432,0.14625757853448612,0.1374389798516036
134,0.9316437436106718,0.9316437436106718,0,0.0,0.14121637196970221,0.2836064079219875,0.2042218932029804,0.13403287622573326,0.11317135877333367,0.1237510919062629,"[2, 3, 1, 4, 6, 5]",0.279028094411182,0.2376059817712924,0.19920187220504776,0.14675865223664936,0.13740539937582844
135,0.9408951717794645,0.9408951717794645,0,0.0,0.1362191816932507,0.25703163154394887,0.2111484628359796,0.1325768264275688,0.11469488016267493,0.14832901733657713,"[2, 3, 6, 1, 4, 5]",0.27964506383451,0.2368258831304724,0.19905637386484626,0.14653587486388828,0.1379368043062831
136,0.9291101017525891,0.9291101017525891,0,0.0,0.15905954897169874,0.26381129907945405,0.24810309522683108,0.12842732190365588,0.08450111091522824,0.1160976239031321,"[2, 3, 1, 4, 6, 5]",0.2794943501358578,0.23701527247749837,0.19927518273003506,0.14638658142772637,0.13782861322888243
137,0.9330006102002334,0.9330006102002334,0,0.0,0.1410318599881303,0.24824058030853208,0.23171259281170353,0.16070483580574435,0.09934545064230267,0.11896468044358703,"[2, 3, 4, 1, 6, 5]",0.2797893495992507,0.23626739824959475,0.20058358062923454,0.1459479023214367,0.13741176920048323
138,0.9483454282855805,0.9483454282855805,0,0.0,0.13868611510738263,0.2853743632134348,0.19676918113584158,0.12985467066437154,0.10342917841266157,0.145886491466308,"[2, 3, 6, 1, 4, 5]",0.2805540065166659,0.2361566081125796,0.19867043237280713,0.14661215371445044,0.138006799283497
139,0.919499416359076,0.919499416359076,0,0.0,0.1314845967517317,0.2626009797261856,0.23871142936883655,0.12183623715019662,0.11794848886039604,0.12741826814265347,"[2, 3, 1, 6, 4, 5]",0.2791822827031876,0.2363965022538904,0.19890397854590988,0.14749387250086854,0.13802336399614362
140,0.9265006191872958,0.9265006191872958,0,0.0,0.1583849289304447,0.2614207314557491,0.227933530985559,0.11226043085204304,0.08692013587899863,0.1530802418972053,"[2, 3, 1, 6, 4, 5]",0.279246109546948,0.2379729056793218,0.19905074679820448,0.14636507304286453,0.13736516493266107
141,0.9394057588087285,0.9394057588087285,0,0.0,0.12578242882294213,0.2595826906532983,0.22591738531626676,0.11767766833223609,0.12065047435345932,0.15038935252179725,"[2, 3, 6, 1, 5, 4]",0.2803740948989397,0.23705408514719134,0.19841183704236545,0.14631336951408508,0.13784661339741824
142,0.918879610858171,0.918879610858171,0,0.0,0.14191856309685075,0.28222686363782906,0.19906034947010898,0.11994495335565723,0.10933273751834718,0.14751653292120687,"[2, 3, 6, 1, 4, 5]",0.27868274886875055,0.23964475739569224,0.1971928430659512,0.14758657518531618,0.13689307548428986
143,0.9309991378753375,0.9309991378753375,0,0.0,0.14434872250532582,0.26454992655515597,0.22847205329330117,0.1186984716966654,0.11351939684224653,0.13041142910730522,"[2, 3, 1, 6, 4, 5]",0.2797612371984184,0.23710942593922527,0.19850903789253888,0.146604935412723,0.13801536355709457
144,0.924317217392734,0.924317217392734,0,0.0,0.16544139573446975,0.253933723840517,0.21291753244241007,0.10911007423971371,0.1304772111057385,0.12812006263715092,"[2, 3, 1, 5, 6, 4]",0.27938296117278283,0.2360994191042851,0.19962403617926117,0.1470106752426568,0.1378829083010141
145,0.9431074054084984,0.9431074054084984,0,0.0,0.12492647743882515,0.3120634236079004,0.1936751458700094,0.14117934984542807,0.09636092594263046,0.1317946772952066,"[2, 3, 4, 6, 1, 5]",0.27996619004726786,0.23662893692780246,0.1998025914987212,0.1459969610112978,0.13760532051491076
146,0.91487729121251,0.91487729121251,0,0.0,0.123117527895731,0.24894763474717044,0.24948709922516393,0.1382242224782649,0.093007991521664,0.14721552413200578,"[3, 2, 6, 4, 1, 5]",0.28099558443231426,0.23753004949095435,0.19866446216116712,0.14552588056719376,0.1372840233483706
147,0.9366189541850496,0.9366189541850496,0,0.0,0.15015579724354358,0.2350068988403491,0.24597471111800684,0.11616763658850301,0.08638798189923999,0.16630697431035754,"[3, 2, 6, 1, 4, 5]",0.28008307980506525,0.23660983694829132,0.19866995181297206,0.14668176865529162,0.13795536277837986
148,0.9138470939998897,0.9138470939998897,0,0.0,0.11708529826993794,0.24105040073295025,0.22750422324360914,0.15262129543639724,0.09651971963163922,0.1652190626854663,"[2, 3, 6, 4, 1, 5]",0.27854526615910036,0.23704557379900285,0.2000445641489754,0.1467477909491148,0.13761680494380665
149,0.9279616903005672,0.9279616903005672,0,0.0,0.15117961344983802,0.2864719394699066,0.21732453433487037,0.14712171223801218,0.07960958790431312,0.11829261260305982,"[2, 3, 1, 4, 6, 5]",0.28122624825273745,0.23469451519889759,0.1988776816395642,0.14686604054095956,0.13833551436784122
150,0.923124820327665,0.923124820327665,0,0.0,0.12108648705338325,0.2568168651503979,0.20626306425817736,0.1343715491520096,0.12910465809323146,0.15235737629280047,"[2, 3, 6, 4, 5, 1]",0.2794764037501486,0.23809569595013133,0.1984159182238088,0.1465255736492975,0.13748640842661378
151,0.9167993919493279,0.9167993919493279,0,0.0,0.1306839708420338,0.307507564913035,0.22114262101529086,0.10699871288062919,0.1053191884484432,0.12834794190056792,"[2, 3, 1, 6, 4, 5]",0.27814420768219733,0.2387731729681942,0.20022721301942775,0.14586676095343076,0.13698864537674987
152,0.9332692190124627,0.9332692190124627,0,0.0,0.1453503744484026,0.3000350517790781,0.18414649499121538,0.129788516369655,0.10694481481853228,0.1337347475931166,"[2, 3, 1, 6, 4, 5]",0.2798545241489129,0.2376338696551513,0.19787493454420102,0.14680842751412648,0.13782824413760822
153,0.9364844898818011,0.9364844898818011,0,0.0,0.13400375609418758,0.3112504761086062,0.17908750134187484,0.11875682598521463,0.11071087127043122,0.1461905691996857,"[2, 3, 6, 1, 4, 5]",0.27960429642665985,0.2368599350864837,0.19982734536186944,0.14619522147020714,0.13751320165477993
154,0.9383922160179586,0.9383922160179586,0,0.0,0.15668122194952472,0.28262265070472525,0.21169491706001597,0.11071212399273221,0.11854257064277494,0.11974651565022693,"[2, 3, 1, 6, 5, 4]",0.2803107706280699,0.23713477954362613,0.19830608878196784,0.14635814706232705,0.13789021398400905
155,0.9313133679796655,0.9313133679796655,0,0.0,0.14047809267312525,0.26753076692876215,0.238876437005494,0.11944865161956814,0.09845903434199121,0.13520701743105926,"[2, 3, 1, 6, 4, 5]",0.28060988721384605,0.2372114761572601,0.19920457539569916,0.1455304977718445,0.13744356346135014
156,0.9361812213738248,0.9361812213738248,0,0.0,0.12865551410725057,0.24851579716408045,0.22664987469209621,0.1311451296272589,0.11490823544722202,0.15012544896209193,"[2, 3, 6, 4, 1, 5]",0.2804693115885613,0.23842874387391164,0.19737078619706386,0.14609344526281476,0.13763771307764847
157,0.9349257332856087,0.9349257332856087,0,0.0,0.14974538715617183,0.26963901515771116,0.19486439388150684,0.1476238928320096,0.11774855781818526,0.12037875315441522,"[2, 3, 1, 4, 6, 5]",0.28051741703413047,0.2358612223007091,0.1987685140251186,0.1466445521558942,0.13820829448414756
158,0.9303688340000436,0.9303688340000436,0,0.0,0.16056156635033395,0.2768287722476748,0.19798599477130863,0.13724038494879842,0.10075721179743112,0.126626069884453,"[2, 3, 1, 4, 6, 5]",0.2798646954039101,0.23773581354967002,0.1993403292125396,0.14579530521346348,0.13726385662041665
159,0.9251365254871567,0.9251365254871567,0,0.0,0.12958644447169956,0.25478499027481055,0.20240842801823086,0.15186631628939312,0.13579020281616194,0.12556361812970396,"[2, 3, 4, 5, 1, 6]",0.27880557050920857,0.23598345059024717,0.20104715646247734,0.1466402866419983,0.13752353579606866
160,0.9215656249489966,0.9215656249489966,0,0.0,0.14662980128957268,0.295309241242157,0.1785255022583566,0.12547998521848946,0.12382722206913206,0.1302282479222923,"[2, 3, 1, 6, 4, 5]",0.28061351472700913,0.23606432716216286,0.19864968245967993,0.14657089572663382,0.13810157992451438
161,0.9261269128700429,0.9261269128700429,0,0.0,0.145296223105903,0.2699038110644014,0.19179093786150606,0.13777959734461126,0.1015740575310008,0.15365537309257743,"[2, 3, 6, 1, 4, 5]",0.2793113697636357,0.2372949535580766,0.19910834866649357,0.14675367394514569,0.13753165406664838
162,0.9498731425397021,0.9498731425397021,0,0.0,0.13596798571777088,0.2454011152570979,0.22137938377350105,0.14637197564070195,0.11777290260057233,0.1331066370103559,"[2, 3, 4, 1, 6, 5]",0.2800504178884213,0.2368576644220053,0.19905313247365045,0.146399986027503,0.13763879918842006
163,0.9345749035294681,0.9345749035294681,0,0.0,0.15869065603823934,0.2652867279105108,0.1870256835942325,0.14017234233145856,0.09875031067158446,0.15007427945397442,"[2, 3, 1, 6, 4, 5]",0.2802089361599133,0.23722050104818831,0.19829713245276467,0.1465989340910299,0.13767449624810385
164,0.9314646564901273,0.9314646564901273,0,0.0,0.14668595413450977,0.24183151392129534,0.22579663317667814,0.1251159930448586,0.10902184082091504,0.15154806490174305,"[2, 3, 6, 1, 4, 5]",0.27935678841855627,0.2388682442848519,0.19766109851233307,0.1465366984348786,0.13757717034938013
165,0.9304070277621381,0.9304070277621381,0,0.0,0.12505072842639214,0.2721979554084716,0.21979376165403364,0.13444227522334923,0.10517303373013794,0.14334224555761563,"[2, 3, 6, 4, 1, 5]",0.28146057107596517,0.23495194487134446,0.19957055308564375,0.14597250682942567,0.138044424137621
166,0.9357595365976138,0.9357595365976138,0,0.0,0.12388756313885707,0.28055896532574726,0.20460508405603214,0.14024578018814585,0.10767534857702561,0.14302725871419217,"[2, 3, 6, 4, 1, 5]",0.27951231963009615,0.23656723689873965,0.19994642217642972,0.14630708011294932,0.13766694118178519
167,0.9149009302954103,0.9149009302954103,0,0.0,0.13584575386598194,0.2288260390010487,0.2380659210453202,0.12444955936942156,0.13714662927665933,0.13566609744156838,"[3, 2, 5, 1, 6, 4]",0.2791624974161139,0.236356320699264,0.2007946192294445,0.14612382412999603,0.1375627385251817
168,0.9239168658922906,0.9239168658922906,0,0.0,0.1465081920886761,0.261044863515289,0.24448431603705492,0.11325390603277956,0.09704517988692267,0.1376635424392776,"[2, 3, 1, 6, 4, 5]",0.27874796272453106,0.2382236603087522,0.19920405080804585,0.14631896611918144,0.13750536003948935
169,0.9149356809840911,0.9149356809840911,0,0.0,0.1413663286402505,0.25883506323551697,0.22257690962781757,0.1199558315783588,0.10264134656013554,0.15462452035792063,"[2, 3, 6, 1, 4, 5]",0.28078998055905824,0.23845580050192328,0.19722900489615283,0.1460794815579432,0.13744573248492242
170,0.9458056394403317,0.9458056394403317,0,0.0,0.1556299562706699,0.23230733611030496,0.22336100372491058,0.13128876596297887,0.11910931164924668,0.1383036262818889,"[2, 3, 1, 6, 4, 5]",0.2795014556769049,0.2373207089262048,0.19909497680237215,0.1467324052021052,0.13735045339241292
171,0.9086024468275823,0.9086024468275823,0,0.0,0.12410757418781401,0.263153448674845,0.24092307394968934,0.13403265587730318,0.09127053811757982,0.14651270919276865,"[2, 3, 6, 4, 1, 5]",0.27860184388386594,0.2387880791591699,0.20027949245981932,0.14560263947202856,0.1367279450251162
172,0.9403603174158826,0.9403603174158826,0,0.0,0.1307673814873613,0.30119735656571633,0.20500799504522524,0.121481965701193,0.10731123737559652,0.13423406382490785,"[2, 3, 6, 1, 4, 5]",0.2799429469841107,0.2372590974258618,0.19839151439458397,0.14643280202314346,0.13797363917230027
173,0.9428969194882748,0.9428969194882748,0,0.0,0.1323008582687513,0.2702275963593314,0.22375141350032346,0.1344855165638815,0.11285641704839011,0.12637819825932228,"[2, 3, 4, 1, 6, 5]",0.280552982172021,0.2355921168598393,0.1991632070896291,0.1465883154877635,0.13810337839074713
174,0.9120307102341665,0.9120307102341665,0,0.0,0.15240154147320717,0.26515198752573216,0.22167220584185138,0.14545907730187757,0.09696619769973398,0.11834899015759776,"[2, 3, 1, 4, 6, 5]",0.2815599011019554,0.23363991774901668,0.2012399279948798,0.14603681337850813,0.13752343977564
175,0.9399078917608694,0.9399078917608694,0,0.0,0.12339951183673835,0.2984920480963818,0.214746474733269,0.14864994012915286,0.08401431576641682,0.13069770943804104,"[2, 3, 4, 6, 1, 5]",0.2797134023472282,0.23751826899268114,0.19885866728615265,0.1460794802698394,0.13783018110409856
176,0.9299226468387024,0.9299226468387024,0,0.0,0.13579112024149664,0.24886193386762798,0.19818040872812695,0.14915655672959885,0.11562060617212513,0.15238937426102464,"[2, 3, 6, 4, 1, 5]",0.2797843102073473,0.23632809510646852,0.1995467730728215,0.14655650605948273,0.13778431555388007
177,0.9258953123078008,0.9258953123078008,0,0.0,0.14280044341686862,0.2773546085742199,0.2180138885594286,0.13541071827112341,0.10146692748398674,0.12495341369437263,"[2, 3, 1, 4, 6, 5]",0.2787128919358911,0.23866325974000255,0.1985441772082041,0.14673825286959927,0.13734141824630294
178,0.9332603888928878,0.9332603888928878,0,0.0,0.12970154370651626,0.2780682769662709,0.20923604559865003,0.14732948129445325,0.1039311436153829,0.13173350881872656,"[2, 3, 4, 6, 1, 5]",0.2806610616863044,0.23624287505587308,0.19903111619128724,0.1461162245104927,0.13794872255604249
179,0.9301311118432349,0.9301311118432349,0,0.0,0.11658823479496894,0.29205411809397647,0.2300262186167729,0.11832256785844872,0.098640369534576,0.14436849110125702,"[2, 3, 6, 4, 1, 5]",0.2790152385500222,0.23778960965253482,0.19883789000307256,0.14664184342647785,0.13771541836789258
180,0.912291119081703,0.912291119081703,0,0.0,0.14002771341340314,0.27390896640624923,0.22106627609175403,0.12123160678502388,0.10177304237622166,0.1419923949273481,"[2, 3, 6, 1, 4, 5]",0.28063168063443167,0.2340749353420088,0.19997706829399725,0.1470035532076979,0.13831276252186442
181,0.9270873551947472,0.9270873551947472,0,0.0,0.13575568105969055,0.2801085331042488,0.21820216237570275,0.13223333477921667,0.083101087583682,0.15059920109745925,"[2, 3, 6, 1, 4, 5]",0.28042986755333904,0.2352464347020035,0.20052630833365712,0.14607461870540392,0.1377227707055964
182,0.945725133075425,0.945725133075425,0,0.0,0.13529381420835268,0.31230878950089713,0.19563825272425261,0.1252757065293112,0.1004191483099868,0.13106428872719966,"[2, 3, 1, 6, 4, 5]",0.27946587994180044,0.23691517744149101,0.19905943739274612,0.14695522468211872,0.1376042805418438
183,0.9290607512957526,0.9290607512957526,0,0.0,0.15340650329459665,0.27585083666845944,0.20553638500103757,0.1302790539620966,0.10500634817232714,0.12992087290148263,"[2, 3, 1, 4, 6, 5]",0.2797077196412113,0.23776029170925223,0.1982067874904121,0.14673678046133418,0.13758842069779023
184,0.9208774521018769,0.9208774521018769,0,0.0,0.1475295762275912,0.23834165037397284,0.2457960478455561,0.13044412911615755,0.09035901893880535,0.14752957749791695,"[3, 2, 6, 1, 4, 5]",0.2792503931572795,0.23758944927405434,0.19944275906283593,0.14623631956340252,0.1374810789424276
185,0.9014793058829654,0.9014793058829654,0,0.0,0.13395266867664893,0.28201025882055114,0.21914909744398903,0.1299710650323446,0.11097006877910288,0.12394684124736341,"[2, 3, 1, 4, 6, 5]",0.2786253840945798,0.23649977349456142,0.20011750123601368,0.14688760601791612,0.13786973515692894
186,0.9251819399658259,0.9251819399658259,0,0.0,0.12946073288030321,0.28226540315369386,0.19939915333255054,0.14632501601907516,0.09487576674841583,0.14767392786596129,"[2, 3, 6, 4, 1, 5]",0.27971517815595515,0.2391079140496965,0.1975318453365068,0.14644306308216287,0.1372019993756785
187,0.9460011799905688,0.9460011799905688,0,0.0,0.12429288696598331,0.26135598668554266,0.23215247770587405,0.1367265430895311,0.10363011748122025,0.1418419880718487,"[2, 3, 6, 4, 1, 5]",0.2803358371004466,0.2362394160113482,0.1991434874958625,0.1464137510991761,0.13786750829316663
188,0.9231362831512567,0.9231362831512567,0,0.0,0.13511630259071758,0.2957350404308484,0.20002451125955942,0.129650479476528,0.10277009278697079,0.13670357345537587,"[2, 3, 6, 1, 4, 5]",0.28109065495546426,0.23577140279617612,0.19830968560687695,0.1465725174251458,0.1382557392163369
189,0.939710315075291,0.939710315075291,0,0.0,0.11150217130580392,0.2507104368909091,0.23977967999384675,0.1419104912092185,0.11023669401661416,0.14586052658360768,"[2, 3, 6, 4, 1, 5]",0.27986270387111306,0.23704991497736308,0.1997123559749118,0.14578706774389977,0.13758795743271238
